krb(0),krb(0),krb(0),krb(0),krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(1),krb(2),krb(2),krb(2),krb(2),krb(2)
-2.08012142392937,-2.211226149297703,-1.7339859300188896,-0.8836614463752397,-0.9851254313511907,-4.609849129988037,-4.864773117183496,-1.3323285919254124,-10.892262550519042,-3.2763346163296494,-11.340381239673874,-7.558997505000942,-9.01111460106534,-7.926323398528776,-4.203292904887496,-5.47335314240447
-3.1051358275693337,-1.0596312127155394,-0.7238385366333348,-1.0920468445403253,-1.7089882676615569,-6.268724222978035,-1.9315849774310299,-4.806507975083509,-9.117764100327165,-7.958657178961577,-5.060267362628558,-2.2722487974851937,-10.60146340407441,-5.038065327642271,-6.043220286466434,-10.311958632266485
-0.9249443695572863,-2.032814436596167,-0.796733578128846,-1.161407124091439,-0.7296741592728487,-4.987530483909223,-3.4969813901491356,-2.5363618476079104,-4.5204322802088726,-3.052578954949747,-1.7953385730017521,-3.8565574796643878,-5.499118135321935,-8.84413855893316,-3.951798170976661,-2.6727220833237992
-0.6266425618059747,-0.7214176319484871,-1.4150254638050055,-0.8787319594909246,-1.0364314454858223,-4.382778221326503,-2.788388323758454,-4.903295139907225,-13.647034269523733,-10.000020607332797,-8.26778462553633,-10.483977667388373,-6.644349284790377,-6.756368980040979,-8.370678471200177,-4.738173835178475
-1.0754192835636125,-2.29507147246104,-1.539517929035327,-0.25456889068619215,-1.2663724962026137,-6.671016510894132,-4.108789404090476,-5.389965897474035,-5.297172440687918,-7.721908747492423,-4.639279866812625,-11.96673022385535,-6.828396686883936,-8.026003551682042,-3.0380211144184317,-2.9510448487416543
-2.0216068054821226,-1.1370177824186494,-0.4774331614613178,-0.3318839266871332,-1.0552521154856311,-3.46423533559135,-1.1737959487551044,-1.6939184990735217,-8.532998554543209,-4.125847926387653,-8.91196203267941,-2.084678180818004,-7.341871230876836,-11.287800026561158,-7.49194404187813,-10.055003085787735
-2.519533129734182,-2.385532527008447,-1.2689946710775106,-1.5577287490714484,-1.5124087835522162,-7.110663367173849,-4.640423767669846,-2.450613704316019,-7.468898990388531,-6.93186735896491,-2.804802912353012,-7.587588335349128,-3.797301395933543,-11.443261583044297,-8.397464881835024,-2.146010646168085
-1.8610269288085788,-1.702269019654104,-1.7305180729176346,-1.6292634991974848,-1.4256228740465464,-5.016602865321795,-4.971492641867718,-5.022187835222697,-13.538842822027423,-10.160215973350489,-2.0191167289730263,-8.086025970996005,-6.7448499419124905,-10.003267416594017,-5.210026475600824,-7.814550917856488
-1.0200051995083679,-0.6207852869272914,-1.7380531341786014,-1.1304408606036582,-0.6699934526728222,-4.878760415280015,-2.9336300583064463,-5.709372050083381,-7.682438477374372,-10.549672113015431,-3.9238809119637144,-5.50516553194006,-10.099191542374585,-8.143990827948887,-3.9805440711044,-4.896000990324973
-0.6818254355494298,-1.9531081314335879,-0.9378413318722114,-1.1639773207414457,-0.9432045924299008,-5.871110693460032,-4.968680683640006,-2.320168509102139,-10.12804970813788,-2.7324193008647297,-3.7261508101474567,-8.075536721839603,-1.7783350405443832,-6.834362947216645,-6.112369863166526,-7.6609337977324214
-2.296097090732701,-1.3126205077887723,-1.0904750125166187,-1.5350106381004252,-1.6533889037821772,-3.4926157866213416,-1.7715264893493055,-5.552860253824651,-7.049733116931923,-5.812135786724095,-8.983219040329667,-6.5733433829076455,-1.8322044268403015,-10.527025375835624,-3.696836587587727,-9.875664544366565
-3.189038325146748,-2.1838192601570894,-0.9401535244502464,-0.5411794522754136,-1.4712090666512445,-5.124530416132819,-1.3491269111889104,-4.5104571416473656,-12.747434537628148,-1.870853444661205,-7.91697726811911,-5.993655862635902,-5.8584394599634155,-5.663210659151922,-3.5176372901887087,-9.395179831896339
-1.282784379451393,-1.879804030579609,-0.9123282391577329,-1.5106117828414565,-0.595944378135337,-2.05632982366138,-4.397311400509336,-5.948235368162513,-5.2569768948938504,-5.12586741140788,-11.324095477152321,-8.92436626608798,-5.48321410868958,-5.41967064567765,-7.274485327681441,-4.038057857900299
-1.5146609285944723,-2.442432163018886,-1.2013939363082613,-0.8352384643901527,-0.9809386967639235,-6.586447019066739,-3.8918026080595043,-5.8150056460802375,-5.8896803980998875,-10.782098660419024,-2.3325254820329784,-3.626528049535411,-2.4424233176098538,-8.77705411384434,-5.277856608603766,-4.58609527945768
-0.6119182190439613,-0.5369387263590144,-0.9680722386783466,-1.0315245270447961,-0.32334186530503556,-3.269301961120275,-4.65102289715059,-6.4523193985191964,-2.438692633631218,-2.0988777422865237,-11.359969685525565,-4.401954127931544,-5.7130348174848,-10.403353142825903,-7.179946645593427,-7.7479727997200305
-2.811015373046684,-1.321088990049221,-1.2369323706323934,-1.0198661908929303,-0.44369577062580623,-2.363726942193855,-2.6062117061862207,-2.6075566166757804,-11.504938131639147,-9.779562878353072,-3.0523846011682636,-2.772918689523757,-5.832599597420519,-1.7207458644034999,-3.6111804988169114,-7.051218830146092
-2.7191835906384836,-2.045629575614342,-1.499227460276122,-0.3711413388767894,-0.6728985763627797,-5.74799899404406,-3.101130011449407,-6.571009719202734,-4.937462701582157,-3.210474439774119,-6.438568559361236,-6.77042090598075,-9.69371188821083,-11.641479103012323,-5.143035604252702,-3.6555425859050676
-3.3302027755215695,-0.7739368136820587,-0.6434245191676617,-0.3145904626900858,-0.861455970274648,-6.63851160838759,-1.408023926101147,-1.3595063197239712,-3.5521943187617158,-6.497859486560509,-3.7406877984471367,-10.903220169373267,-6.565129148233128,-7.771010281888616,-3.5767089641899275,-2.6341190618910035
-3.1693490675271874,-1.9602531288300578,-0.38106928712935306,-1.345256304681949,-0.5180910086715425,-5.196398748803276,-3.8240036045472166,-2.4776903470087577,-10.887435105816209,-2.854351854742291,-6.395585082787776,-6.687436528519422,-4.486778495197025,-10.842219333053627,-8.196189353921694,-3.137516993492919
-1.4605221859255213,-1.842354337894392,-0.9964298251239672,-0.9273098752686546,-1.3077998339043948,-1.1303732330967493,-2.2211588669822637,-4.686174373224113,-6.025329105246464,-7.919328340482449,-8.461343473554457,-3.063544861256262,-5.516201999079845,-1.804005138434851,-1.7390276211673232,-3.184245979917277
-2.916791056007013,-2.093738716553131,-0.5988374520912165,-1.0810983461423218,-1.3811454490841113,-2.500311114369182,-0.8649731778903514,-2.4085776055071113,-2.9194305698243834,-3.996723089884948,-4.272111584173553,-7.625666891407725,-7.627304562979007,-11.819611451261363,-5.003005117180577,-8.936087989844047
-2.91128482835017,-0.8220396649958674,-0.9094280530250014,-1.6079032767506973,-0.5573586947114231,-5.731787024355487,-1.6998057671363558,-6.41409605001435,-11.266116431198533,-2.5127258705465496,-6.272862234013225,-2.1104936100321106,-9.734729027870449,-2.4064638266705325,-6.393133595893207,-8.107614269766463
-1.8382674188534482,-1.9483504631802344,-1.2948145632361985,-1.5683000396250601,-0.70782518960618,-4.894606562333797,-3.4014355827848415,-2.8888600428477913,-13.61672846060187,-2.0682576197680427,-9.002136918917106,-5.451384443496407,-10.685725301744451,-3.7465401874848414,-4.189226487101644,-5.07079562058237
-3.319994455731207,-0.7337664715345709,-0.3060793355144379,-1.6635514112393435,-1.6741441513880198,-7.031204291315154,-4.879086829957567,-5.182244813233946,-3.106027841077311,-10.661683925259329,-8.834088869885207,-3.9260647011135834,-1.6750703097991468,-1.7484230445775955,-2.9748414152123344,-7.761100456886056
-3.2738038658969497,-2.427416920117695,-1.0123744108586306,-0.8815691676121715,-1.6417045518663405,-6.850357979783956,-5.039635231848347,-6.09497296847281,-3.7766259312401353,-6.286405352173952,-10.775072126207652,-4.533624355415141,-5.193557972318942,-10.26922482357401,-2.5552026092570985,-1.7466134945881069
-2.6732703272852545,-2.150382178342803,-1.0972834688463058,-1.0773428446869027,-0.9138491747005819,-6.26338153936887,-4.161686213541664,-1.8443450512181045,-13.014686211768542,-4.1105842397647665,-6.6852239045467625,-7.106099777687628,-8.768802717844652,-5.937855584021523,-1.4696983586553927,-8.484108891578373
-2.4584894313395433,-1.5768108841604618,-1.3405614818354967,-1.469240567244012,-0.41770651130041714,-6.540018969662153,-0.8002702461584751,-3.3613877256440534,-5.141187045919075,-10.148206379183364,-6.0569965871403575,-11.447202701852156,-7.522888813061308,-10.344841838459946,-8.729101833846341,-2.818004170435239
-2.894051812352968,-0.9787306873652404,-1.4551758507320476,-0.4731031270768124,-0.7199845555481958,-5.517477259943515,-4.741909696668118,-4.845668764842988,-6.735150959338241,-7.487081372976614,-10.138083907981558,-5.215712467143885,-10.21816264778885,-2.594120485329669,-6.59572349220451,-2.1242380160376957
-2.455315437955963,-1.6095813336298288,-0.7529500935696327,-0.5054273811590666,-1.7382329371668412,-3.626215778135437,-4.530781943868188,-3.6848704332176365,-3.6443358120503158,-10.39103211261688,-7.894769242544736,-8.638215028379435,-6.07200753856203,-2.9372939322698572,-2.711354728817798,-1.6943234421346742
-1.6296109452953758,-1.23211025902416,-0.46856002840003946,-0.5157837279568855,-1.5441409986517944,-5.346927109870187,-4.7639654312301065,-3.3036986468358545,-3.4590344726757296,-2.8120249581251353,-4.7011786526983865,-12.834594312317616,-4.361981852509343,-11.018175086887112,-6.35727174365095,-9.73301772900663
-2.4231295490018505,-1.4569156792845153,-0.6405528732037348,-0.6634840411419658,-1.5774297853562156,-4.290280089720046,-1.0158754569023964,-4.070708144164617,-3.7521820096254337,-7.02477804951759,-6.529263767606056,-12.634468500366786,-6.365416058216971,-7.872575418781709,-4.7856162377217855,-8.06477290788699
-1.769741357117707,-1.318536272369765,-0.8639837396468247,-1.5236840246508399,-0.3200574617972808,-3.154077474572712,-4.584291447505912,-6.320850067804833,-8.801881752985805,-3.6259322159977136,-7.166840379881458,-12.658788696967228,-10.826464729089787,-7.218029396037176,-7.347205633293852,-7.027035234115694
-2.406746550774798,-1.7179812244072954,-1.606383250306959,-1.402495262686608,-1.1173478190103643,-5.05123538299282,-5.121064229037421,-3.826548128461693,-10.568976007479542,-8.972138508707332,-8.822358794614292,-10.206465451584194,-10.760879697394579,-11.782900175836318,-4.755555660038906,-9.040313568209568
-1.563501236679325,-2.0190202283879564,-1.4814342397634737,-1.6679836834906845,-0.7616547536883631,-6.324166538024796,-4.377421677661891,-5.898946103166399,-11.20995240528757,-5.431210303505254,-7.706701561443723,-9.864017464913697,-5.2890494397759555,-4.7814889016005715,-5.678573381696582,-2.6807278213280874
-0.9003028782044291,-1.1010385833307987,-0.4645736725912167,-0.4810904252941251,-1.1383952602887735,-4.510823949643335,-5.133468585397614,-1.379685849529179,-9.83731835101192,-5.375342623398642,-10.893204733726064,-11.378178963094904,-9.176124890302034,-9.315153168119217,-4.491301019365766,-2.0098070567875355
-1.1307059652862528,-1.2426675651581918,-1.4050817902701596,-0.6485141618449858,-1.521745081619268,-1.0369051097431035,-5.217721294041219,-3.9357471571571985,-12.585857510908454,-5.4488759902930495,-6.982208138442278,-9.208541363028386,-8.709767212147588,-6.630345974749086,-8.329278147991777,-7.450673862406663
-2.6702254110073333,-1.9939175337265682,-1.129211070088039,-0.4027644855505904,-0.5885957591824239,-6.3965187911777495,-5.361399955475962,-5.941935262734403,-5.223865732146455,-6.846067202366195,-3.1923666182544164,-10.435173394329158,-3.216275164245013,-5.268507432368205,-7.854909842783913,-9.328393795237632
-2.209515773195345,-1.6886208781220935,-0.30051781543290745,-1.6527911094695775,-1.2804256469760766,-4.96550225001449,-5.32268092883143,-5.5251215111838645,-6.1947190040307865,-3.750862032609212,-10.37992892812438,-11.644908627222264,-5.797162705386057,-10.640426760013128,-4.671177052563634,-8.556699583464027
-1.0945101576101193,-1.891094977232742,-0.7428603650742603,-0.3216453400023871,-1.1022032459382984,-5.972695463368726,-4.61689977882085,-5.07947010162154,-4.622215860835967,-10.11285651841638,-10.55226001456706,-9.898169633600666,-4.031550098219277,-3.427264922599064,-3.021720182537355,-8.887907635294177
-3.0807002168048916,-0.7482104069038653,-0.4850384354492312,-1.6902535167372927,-1.0406566162290376,-2.7185300262412344,-1.1991459578069872,-6.231324173298539,-9.370118499076494,-12.168607468816083,-11.993776436689494,-10.159688100274224,-11.310485275807594,-4.953356190791878,-3.828032835233867,-3.082590948730694
-1.7573433649995842,-0.6815087920675513,-1.6319212186807255,-0.49368503348240633,-0.5127767101328732,-1.102520091826734,-2.1749385203569602,-6.265675614684653,-2.5785026583456214,-2.758983312086075,-11.527387672878262,-4.203759358976255,-10.244251296742403,-9.301601987726398,-8.654430647525992,-4.549898549882704
-3.3202784025340577,-2.3251169260005264,-1.5406621438795012,-1.1569517819109743,-1.4646652683985502,-4.578800781684249,-4.286596190054178,-4.097337601628042,-7.992788065720215,-5.613325053940021,-3.081465964962619,-9.479006258183302,-8.117668765070045,-11.838833085595237,-7.793413354830198,-9.947699517059696
-0.7171243430557337,-2.1690977544777237,-0.5145785877499565,-0.7563195001219927,-0.2922025525510909,-3.0436309313409358,-4.899864013230358,-5.032720123189835,-5.529616664009068,-11.586691999038148,-2.302989092054407,-10.933341412310188,-3.683365974412564,-9.005702123588806,-5.868686952430112,-5.744804073972624
-2.661141152818308,-1.927244268110667,-1.079264623088413,-1.3554527195351023,-1.5000763143184332,-3.7682535061152302,-1.4637385641427447,-5.489645113582794,-5.184999053129873,-8.948329925548148,-10.21137268122388,-7.516023613763621,-8.835201845627147,-4.560427230926013,-3.6389340353021407,-5.29677730873472
-0.8808874847763878,-2.1771866077843365,-1.4231769900803362,-1.7090450423857213,-1.6826884146745078,-1.6304186293380596,-2.5233621063975833,-3.617693126631374,-6.290255189300382,-12.101321875296897,-7.774774631769281,-8.941807555022402,-2.894979043234961,-5.227026404353464,-7.549633608958583,-9.002253751926492
-1.0834909221758628,-0.6636332770294693,-1.0297509107512168,-1.0394742090974805,-1.3095243236010274,-2.471561415339605,-2.1605258764826814,-2.2159384219647613,-5.7047170626841,-11.855284429161834,-2.565053875990075,-11.518919187840769,-5.25314571447483,-10.65642676412682,-6.032109099294903,-8.31043033211592
-2.842853137133418,-2.186408006397715,-1.7228203266743471,-1.1914319289829702,-1.4173652003430333,-2.7941700326254866,-0.9007764731027685,-4.925163473155584,-8.386451025093177,-3.5532668205183344,-6.371413945045816,-7.003465742074065,-4.724027405216073,-6.403620530798694,-2.7422682411387655,-9.433602052449661
-2.8611270547296765,-1.170908270371314,-0.42234460049341604,-1.0930615702617066,-1.6440818524916012,-5.442792575260308,-5.3339376447435765,-2.233860290777428,-8.374045042423727,-11.046868515505444,-6.994117418117138,-11.288386109490247,-2.308841542447726,-9.511744242063386,-7.458481956355849,-2.2425446460205345
-1.0323838663252216,-2.267953359730265,-1.6276277182060443,-1.1930118113966344,-0.6980194626349269,-4.500792091165778,-1.9764013614299896,-1.6105778136251425,-8.845339798924712,-11.33813751817549,-7.242206771568343,-9.820352739066124,-9.340266396015936,-11.668502226324573,-6.258777758095674,-1.845514597098516
-0.7036759531684451,-1.0492290002741602,-0.6174117237839332,-1.693728326815912,-0.5619998190881371,-5.602373083129814,-2.4588305513493935,-2.311180031218366,-13.480165974521015,-4.979990633975456,-7.105222375270495,-2.7412113617719207,-6.194844024216602,-5.116681844095801,-6.973648837234135,-7.908246418069713
-2.2130224832981975,-2.203191460654379,-0.9972997995697864,-1.5883870310397998,-1.1586820094785482,-1.3271270973744658,-5.309790288281636,-5.731665381129008,-13.592028647097674,-2.214323956169798,-6.297549803547723,-4.0334931734861605,-8.428869409988305,-2.1158742323022706,-4.2888265447842375,-2.415997818212005
-3.0941300320729535,-0.8828975561839836,-1.6821933919494523,-1.1745161244930822,-1.4366971524199177,-5.551623642020781,-1.2351475999172603,-1.281372180388745,-10.463214492863838,-6.249535607061532,-12.015440649316101,-11.807554912863388,-3.5654578689287884,-6.6903335817092,-7.196947685653056,-7.120548257058889
-1.4135522204783053,-1.987011048348368,-1.0662209966460587,-1.0854813911684085,-0.6059251947572291,-5.066261027187553,-0.9276716995877337,-6.514935657311618,-7.372999081543147,-10.845752068347219,-5.975643780693229,-12.776371409372416,-10.95616919202781,-7.319799857071595,-4.434006829292247,-7.254323180272362
-1.2058079432690247,-1.7553245044729915,-1.2301184971104404,-0.7102781694843276,-0.27147665968791396,-4.389317842806971,-3.709384484072581,-1.9496843242283353,-2.258738998902841,-5.2128153819740755,-9.917082444023372,-3.9422825333976066,-10.659349555448449,-7.854790403634404,-5.624567737862998,-6.900378492969278
-0.6976575026691526,-2.4025338691071547,-0.8778271406503322,-0.9745551076090447,-0.3546820141019146,-5.293627029652912,-1.7410175322188595,-5.31887945296235,-11.015197479356424,-7.884074750854955,-5.1339585330906825,-1.9507737285752298,-7.049777923844653,-11.504602601438748,-6.916513589226282,-1.9951287075925448
-3.1865879294706425,-1.3891443687700373,-1.6015619784497208,-0.6061828611106821,-0.25437680132303386,-2.411079827761276,-2.6077576834572067,-2.931015361877807,-4.152936415318284,-10.926578958851952,-4.429065685901117,-4.245205436861725,-8.617285800206503,-2.833575137041073,-7.3508003541326445,-5.419197089818
-2.4332366157913303,-1.493978746804957,-1.3060406180509019,-1.5216769862910644,-0.31456406199887893,-3.8364387309864267,-4.955760030187907,-4.150044752884975,-10.96212211349824,-7.590307715508662,-7.127571875948538,-6.98145703768654,-11.545575639583896,-6.941918931711715,-5.997010062904497,-3.993491292086142
-3.265359824783813,-1.4258724686180595,-0.851573909387206,-1.7053553862158428,-1.668619387258368,-2.693164096532338,-3.5994194571233438,-1.0269187914515963,-10.297063780098181,-9.512898213251654,-7.1967745556860745,-9.636575619241462,-9.057518413945871,-9.795448115294736,-6.659805308036068,-4.077142661829658
-2.2024130798485055,-1.6049750842472887,-0.8200098038132861,-0.5232480335747451,-0.4030187509884533,-2.7043162195421546,-1.2862274059908185,-2.975672641939913,-7.484812743697635,-9.722870375021337,-5.792865648209686,-12.593909016513354,-7.469912485733249,-6.0984207019937156,-4.862144370519847,-8.776201819306308
-2.372767669167418,-0.7590003858297611,-1.4047755765256182,-0.5899610639650139,-1.2324830398020379,-2.6697805215524,-3.664879137027241,-5.985467355344658,-3.0404622255183877,-9.350556169730392,-7.748268412726301,-6.484534450705153,-9.263533869846437,-9.258988464658776,-7.616149729049855,-8.252788198336068
-0.6542768144934737,-1.6003077606929044,-1.5055034736807984,-0.581638903451241,-0.8908802999587839,-5.619357547531061,-3.8118974652518802,-5.197033514558731,-10.74213311222858,-10.07278578270369,-2.7122979321672736,-9.81022150152772,-7.2086974440112925,-2.857168452419211,-7.096584245356448,-7.710236820351835
-1.7617361327444372,-1.9010597563635478,-0.9913001994874537,-0.8742996620511577,-0.3764779300136496,-5.341343918157797,-0.9588309491133915,-5.415131902387091,-11.410087297412584,-6.418972250108801,-10.494527681634281,-11.767508525047123,-10.900580714713731,-2.9811998770358015,-6.712860335739435,-10.276613606229475
-0.6649483799439806,-1.8653431548925317,-1.2590231643585557,-1.0981479153527232,-1.129204901210581,-4.628205164795456,-4.3554726415138045,-3.486798444513088,-13.28499186983247,-3.657772159432967,-5.951003267869056,-3.8237705664790314,-4.3338661534924965,-3.011622836565335,-2.490546381826166,-6.8865643678661606
-2.6438013878845483,-1.1862420223275982,-1.2971382014002928,-1.1846682826537966,-0.593604802410105,-6.691938108546726,-2.8850652295118677,-2.8105494097163746,-13.125999192282215,-6.0335500866074945,-8.04360579790132,-9.58340818620474,-5.299735203916104,-11.750405722531475,-8.059987551787152,-9.719226940012938
-3.158504355427646,-2.062025059637207,-0.7045926862984287,-1.0622453839137345,-0.911642587172588,-3.385514672571274,-1.5384285954223682,-1.1234807262628572,-11.14846111816519,-10.486632914353349,-10.116313695020306,-13.029411556003549,-7.4113002633158676,-10.209557150590854,-2.131770408617666,-6.438709350717027
-1.1946115015081002,-1.6553918977880542,-1.0333670296475572,-1.1480737414072868,-0.8869907515179295,-3.939154804310121,-3.9330458999384983,-2.938220450692736,-9.97229346549997,-10.604341655336043,-5.0466223349775206,-5.636733641594789,-10.549589083568291,-9.277181207009203,-4.2143814710781555,-5.879355485898878
-0.6489721025522488,-1.1759730510331434,-1.6884193225633384,-1.0132032897047727,-1.4556466938310986,-3.8695225811039244,-1.293814209648112,-1.9191586585893305,-2.4494367212060197,-4.5691164326581095,-11.940392251961898,-3.499867662879838,-11.228360424314971,-2.8207441049807818,-5.746965417614282,-6.026943215586866
-1.8513918740081643,-2.1043236863880352,-1.6429165236512904,-1.0504227146969782,-1.5619032537594442,-6.424625335040254,-3.0504484419877875,-5.109737984056845,-5.639214819826416,-7.372287208049998,-8.781674239655594,-9.447329459464768,-2.6519439923399215,-11.131456506865987,-6.097725046162909,-4.561296349108488
-2.697437828707517,-1.2804091536127546,-1.7282847502074703,-0.4788010283695868,-1.3465494384239673,-6.440289472995525,-3.9966778011240565,-1.8308582347561408,-5.1790962187034495,-9.683227099193303,-8.620319288104177,-12.232839024399546,-8.878867115224715,-11.801146394180464,-4.373926076406807,-5.854055719101107
-2.068579746369252,-2.3431479343878565,-1.3854467658481613,-1.5051442507836033,-0.8805601451169565,-3.645128032259762,-3.5307987326811863,-3.686587533912841,-6.851723481221829,-8.906013036695757,-4.296940898200049,-10.657406358407997,-9.461949969557072,-4.722181375490839,-3.0804429767113777,-6.825936487309752
-3.3848688159146203,-1.4128767524432524,-1.5305445558725637,-1.5760404790035807,-1.0150334809164439,-4.530035367049514,-1.152831145891735,-5.640238451935739,-13.163632133713364,-6.085145734702765,-3.8393732197334525,-2.098482534772765,-3.977296274175867,-8.664432062830453,-4.838692809158305,-6.06315395461764
-1.3344636084322805,-1.1658533732174234,-1.149824045136577,-0.6596659623191601,-1.6462780835610908,-4.816151731918324,-3.6153350291500885,-1.9624978161369127,-12.906264541531495,-1.7953138291145752,-3.9551209320230893,-12.373379551365229,-7.960571045113696,-10.680593596835362,-6.270926149779145,-1.8526852466622783
-2.784852268119778,-2.377432100736155,-0.26190857460477074,-0.36955439140049806,-0.8575808451197956,-5.6446846866181275,-4.126645577048254,-3.0179298212892234,-8.854412803458752,-11.170280057249974,-5.88509100188296,-9.336698209095683,-4.368973778728829,-5.707109184401307,-8.051309981217123,-5.918018656348583
-2.3295363377657337,-1.739970769972642,-0.571780589057487,-0.8530836738606953,-1.2482940395689752,-3.2017392183369418,-2.531181698987757,-4.657994586926083,-5.243949725843317,-5.945569799534506,-11.389704988630127,-3.1700096815493257,-6.537840911862471,-9.119865268359277,-7.26257796778409,-7.682449295615253
-2.2673690250067393,-0.8730754800218904,-1.05630270607001,-0.9868413691092253,-1.2863463160728936,-1.37000823986243,-0.8058355954356231,-4.0342118871629005,-2.3546662933581537,-9.812156094981443,-4.824272325914275,-6.070076239634771,-6.948927549313782,-2.534118459212801,-6.43339392780894,-7.735206078451187
-1.6703623488890562,-2.0834474835954824,-0.5843143324608838,-1.6235363455983758,-1.558836196539267,-4.0910125370299575,-2.6595977926145014,-1.218747937413493,-12.764841782843344,-10.684505530799365,-4.250845522046287,-2.2924725521740688,-10.620178958018265,-1.8246473972414705,-2.578442076051748,-3.394568860586123
-3.1776173165591377,-2.41507103545658,-1.559278519469022,-1.4784817956540317,-1.007812710015423,-5.583488534863024,-4.67982293097352,-3.8770547624526883,-6.225500487191283,-5.346159183339676,-9.970783539008949,-8.983220433334562,-6.415995348611597,-10.73247552828839,-1.680002205507108,-6.932315605834423
-3.008668318844632,-2.193797414148478,-1.6206046912427279,-0.5299390649232205,-0.8421435255134503,-3.5066794640959724,-3.459182478799832,-5.576117190553862,-9.726033797409091,-11.769495271935545,-2.632976893635057,-8.482204609780544,-2.1233579448188284,-10.290510997804681,-5.31481611423119,-3.004883455585473
-2.919555701424497,-1.7267390186438778,-0.8684370067097056,-0.8619897514397166,-1.35770027417132,-3.999230607296278,-5.299382922562536,-6.179250768326496,-2.806450973375347,-11.111749623263158,-10.722318554256992,-12.424069780372815,-9.623126312487049,-4.012940459154866,-4.040961602844852,-2.7836764184430036
-3.2948706920569526,-2.0242361188018974,-1.0164334309238683,-1.2641944936767902,-0.3667310439591726,-1.0850712981398791,-2.858528315148697,-6.159851740295232,-4.112577133403747,-4.449241244709809,-6.159138747349873,-6.370633883427896,-4.983923946627014,-7.24872958067405,-2.970096739751029,-1.680383097825516
-3.0023340067353677,-0.4554836691259966,-0.4467786497191415,-0.41563127043938664,-1.6376100723794362,-6.6481717631134245,-0.7813386247556844,-3.720223694179603,-5.935819173874506,-8.379157865942084,-5.48135628368764,-4.794781057845672,-2.6714948468460027,-7.6174010258461236,-6.824339911935946,-2.4437450244899797
-1.2157029418091119,-0.6875231804251858,-1.3991983702812323,-0.35465573384381655,-0.9376014318130046,-1.8536514591694204,-5.387776992053732,-4.255742929843171,-13.053052652535609,-6.205344048413606,-6.177319905325053,-4.762320374680247,-11.157393685766184,-2.6592667730778627,-6.429513999178591,-6.275762446392011
-1.643101704575753,-0.5022529356132718,-0.9305935427625844,-1.6818919206114409,-0.6270127340028221,-1.3166853272750243,-1.8055184041457484,-4.521211938191538,-13.493542761801308,-7.651138155161316,-9.394780591807052,-10.296488945777071,-3.8201048583764696,-10.152406432802124,-8.71920700207659,-8.627477216110158
-2.035244245858916,-0.7903854376596435,-0.8599430173251812,-1.6864595399836437,-1.5544092328417987,-6.863998313467558,-3.115200535533096,-3.769018794513771,-4.848571219107935,-9.960319213744532,-11.451951288867082,-9.416632476421064,-9.57991965634179,-2.18860286491451,-8.350933588028074,-7.352872373344352
-2.931499892995502,-1.3514739266585043,-1.6049704589421583,-1.28599960388188,-1.4072756012664323,-5.2230890725504295,-1.2257630438690694,-6.361947548594739,-11.615909143123545,-2.355028652031519,-2.7608014801191754,-2.6666323667057505,-9.273517922231463,-6.2292087832486915,-8.61179638916868,-8.704954733708341
-1.4706699629392213,-1.6626482586012026,-1.4377842400047864,-0.5104359428664278,-0.6207986122331208,-5.936441943375172,-4.4319862150331755,-4.285430077066547,-10.983105594823758,-12.048400554599272,-2.110307554569141,-5.97039859005914,-4.2303734197470675,-5.050143314869829,-5.408783891166424,-10.249185348181026
-1.8835014144484334,-1.0050522578586953,-0.7621592641579011,-1.731057186293767,-0.7525588649029922,-5.1617438967666605,-1.8323366155490448,-1.2744846345617586,-3.5039095968407743,-11.986600103483873,-1.7298252258485765,-10.497259809355434,-10.345986695532211,-2.7119045127829935,-5.612738056299849,-3.205601930771915
-1.7760582165042782,-0.987714071966932,-0.9816580316042783,-1.4364055673101745,-1.1733319710491905,-2.462772586332173,-0.851048907832862,-2.8779274125600756,-11.056644541058741,-7.628510372559873,-11.971300970994104,-5.101846646569594,-4.7069349081498935,-10.762368568225796,-5.092988882400799,-4.762251253583724
-1.363170611885448,-1.0925172450930085,-1.6932086340466317,-1.109568835981438,-0.3091243666123356,-2.3030869823810622,-4.140549550590874,-6.479928959395639,-13.316403199047535,-7.2773606559587405,-2.533647605618563,-2.1753727107664043,-1.8923882821008324,-1.966297675321819,-6.3203982247591615,-1.8097558960313722
-2.4141584939222303,-1.1947973225485993,-0.9474782040222423,-1.5495329786448142,-1.4217144313547172,-1.9476823779496932,-5.046992093861423,-4.765621304307929,-3.8770703535109217,-4.958859402394997,-9.334677931629837,-7.88498192592645,-5.270118124217836,-2.5986698719649635,-3.8966231676815157,-4.237120443292292
-0.605178400877621,-1.7696956273738143,-1.1726944963770551,-1.0693476518458456,-1.3199731616942714,-2.02529770161654,-1.1414181066079099,-4.382820491123683,-8.76551764246459,-7.6723765200895055,-7.8575068732366145,-4.625286072663039,-3.5052141330822275,-9.585806850606318,-4.520011074417356,-4.977039508947598
-3.2884832852421835,-2.1355273030946065,-1.5630671166419026,-0.48615082837097917,-0.9525058775334061,-2.8994220369843164,-4.571409186971881,-1.4223682369070347,-9.867609526238947,-2.7133899685142797,-5.8211669853947425,-5.237483809516686,-2.5952542718844303,-7.464262635757185,-6.2107411763312115,-9.664093975742192
