nfall(0),nfall(0),nfall(0),nfall(0),nfall(0),nfall(0),nfall(0),nfall(0),nfall(1),nfall(1),nfall(1),nfall(2),nfall(2),nfall(2),nfall(2),nfall(2)
6.121635112746257e-06,6.841232495056629e-06,1.0247905843743533e-05,4.86465994146407e-05,0.00017491921641055289,0.001428619317422847,0.003087360306374021,8.30522111110314e-05,1.1112395971852427e-06,0.00016089208794293867,1.1628213908034455e-05,1.09891186784238e-05,0.007145412246444413,3.7803581315941827e-06,0.011855225314792456,1.5840791733239378e-05
3.3610447744248333e-06,5.962688454314049e-06,7.063756744969636e-06,2.4502860074586573e-05,0.00015861265783766176,0.0008048225174459506,0.002378374095634529,7.389143670244272e-05,8.125500431546746e-07,8.505899174341777e-05,1.421136715934425e-05,5.9440973433688386e-06,0.005974255966214004,1.140852332015003e-05,0.008720549888727832,1.8720364721420312e-05
6.879547694922156e-06,3.192988050492194e-05,1.4303305920621358e-05,2.0880920702912815e-05,0.00014389084870127338,0.0014922189533994857,0.0015548021854649785,0.00015246502436367,1.5965971858586025e-06,0.00027333537541046295,2.7453659775947414e-05,1.4252099797352902e-05,0.01468667803264249,3.6772122015485053e-06,0.010831133674569338,2.2296941650705013e-05
3.830261122570241e-06,2.735499378945854e-05,5.1513171580218305e-06,7.965784147072135e-05,0.00011448648190401532,0.001287159512597641,0.005623224695812994,0.00017216895286594755,7.44566323955551e-07,0.0001506534544742037,2.1029334202693668e-05,1.3012321040743194e-05,0.002513606479216143,8.016747910817011e-06,0.010560980393395675,1.0977865534059926e-05
1.585432981874669e-05,6.623506300803363e-06,1.4016447419542202e-05,2.313351273835023e-05,0.00011800231276778334,0.0003296466765772169,0.0026133366381961634,3.4167333962449193e-05,1.25972490074092e-06,0.00015842541478251608,2.865967092088414e-05,7.296445707425507e-06,0.009044966172565113,9.96340870818524e-06,0.0021209233672635944,8.75657330516288e-06
2.802756078179358e-06,3.259230566991965e-05,2.2539311190736247e-05,0.00011443009108575493,0.00011882279356084053,0.0009728628301617496,0.0044974157370694205,0.00016908333139034983,1.6251400706092445e-06,0.0001637095176954023,2.6071171595690634e-05,1.0752800178616135e-05,0.015088877053760802,7.713436107106391e-06,0.005098848696439883,1.2224683493805162e-05
1.6842151782105197e-05,2.4492662084654305e-05,2.40331383745918e-05,6.596210537469514e-05,9.674359310110518e-05,0.001602394449042793,0.0059714195210943104,0.00011377605952526157,1.5250303018069311e-06,9.780547528726445e-05,2.3318446773462718e-05,1.1054302555787725e-05,0.013875965365922765,1.308537092654533e-05,0.0019602865351207753,1.694524326926367e-05
9.574309996057565e-06,2.80911689502787e-05,7.973483428226086e-06,5.273319375115195e-05,0.0001706561934516593,0.0015540832421342807,0.0022269883791880872,0.00011766877856352116,1.4779342293368185e-06,4.456867534834327e-05,1.112073047547144e-05,9.518621735598434e-06,0.014713640179252052,9.186059744835244e-06,0.006952098679316638,8.492478051419837e-06
6.9915564420948316e-06,1.5846458118609126e-05,1.7988053178460517e-05,7.202791357353509e-05,7.210482442060126e-05,0.0014437765291619841,0.005933527071640047,9.902261707675043e-05,1.4229694257319232e-06,0.00021624142521371552,2.886131542243075e-05,1.2957009649102677e-05,0.0084806254922445,1.0397542812006522e-05,0.005348817915661515,1.788458092194597e-05
1.746927745650181e-05,2.5800675524915814e-05,4.437495542657035e-06,3.517654234897994e-05,0.0001073883649863776,0.0016424810491934316,0.0031840039943110457,0.00012433836461949452,1.632179473099879e-06,5.5582536930789825e-05,8.098324087843221e-06,6.914783733270078e-06,0.009231924037604405,3.801558193222484e-06,0.010447775178732011,1.5530498560597586e-05
2.9592755812004732e-06,1.5043814547312717e-05,2.2611564274471066e-05,9.199126612025732e-05,0.00010251084770462344,0.000995127879964153,0.0015251028800086185,0.0001452110937862139,6.12152765691475e-07,0.00023350192971420365,9.984925315740677e-06,5.108474371232522e-06,0.004962475269115953,3.893235385150621e-06,0.005612514373593641,1.5026476220471333e-05
1.2394093073595848e-05,8.008180350037188e-06,1.85417985796267e-05,9.069961965756061e-05,0.00013678922423540957,0.0007835288255776092,0.003707085051225141,4.787593418620708e-05,1.2062832501709952e-06,8.658306084589724e-05,2.8955680055702984e-05,1.0569245298242925e-05,0.00776961560610744,5.160161036941227e-06,0.0058504266659233405,6.669963236696153e-06
2.832790422863357e-06,3.2197326516502e-05,1.2413116958169821e-05,3.172205510057107e-05,0.00013482696848410484,0.0008323047563714291,0.004722999687388288,0.00010575664293836345,9.148603401500258e-07,0.00013777816139603404,1.9942694525015075e-05,3.996444792045856e-06,0.0149196407364912,1.2333302444146926e-05,0.010417823538923319,3.515541683268428e-06
6.0671163967725505e-06,1.0120824628301087e-05,2.1040878727432912e-05,2.3914125174916014e-05,5.807990015379344e-05,0.0003548063420472362,0.005246776778592251,7.172776350716259e-05,8.877575759715249e-07,9.962308028915897e-05,7.806291630417182e-06,4.427156735649448e-06,0.003926245242431669,1.3953482739786455e-05,0.003570055326231206,2.0185949661887584e-05
8.111554909264288e-06,3.358148458804189e-05,2.3121605691661165e-05,5.5290830783034436e-05,0.00010753309203789189,0.0015572354663846704,0.002148423047151183,9.668791988147406e-05,1.3733608577660871e-06,0.00023900388151627998,9.784252879789406e-06,1.2588354819577542e-05,0.0038662893337313704,1.2480522020704704e-05,0.004301297244867377,9.047935934992166e-06
1.3473636504472245e-05,7.97392937690764e-06,1.1286022938006116e-05,9.113167534040382e-05,0.00010709382123337591,0.0016463179988002073,0.0016212928345246467,0.00013153267171749823,1.187331801981009e-06,0.00023637010014678674,2.0607781400021214e-05,4.6722091855765555e-06,0.014315289292815756,1.2358346580144413e-05,0.008490330870824823,1.2768261947464508e-05
4.7892206657450795e-06,1.4732502968488748e-05,9.959406246613691e-06,7.747047289291844e-05,6.163256604876334e-05,0.0006290161640985152,0.0036592065732031476,4.2749192816910706e-05,1.2186125453663116e-06,6.793719880008285e-05,1.2793951214269321e-05,5.997379651775741e-06,0.005988107343201741,7.417430934104888e-06,0.0033288536222253256,2.204644842732705e-05
2.8654357901965105e-06,1.5331379667744126e-05,8.755239878635378e-06,9.747698552514688e-05,2.9985130663460064e-05,0.0005294428192094865,0.004412657531513805,9.736577034652446e-05,6.021803687850903e-07,0.0001645647255585472,1.0170964936855048e-05,1.1289765442287085e-05,0.007946335901602774,2.3052012034064155e-06,0.005945628534612609,1.848613807164697e-05
1.7191135435831497e-05,2.0643017762116087e-05,2.000938016580865e-05,0.00011585963967659696,6.554040714129485e-05,0.001597281020574696,0.0015941882466489264,0.00010658887332262585,1.0805208753522032e-06,0.0001883278665799404,7.710432368542442e-06,7.868684006404985e-06,0.01376669638614558,4.842649623755534e-06,0.011444600145611633,1.4455357195687446e-05
7.056876340953176e-06,1.3100450033025832e-05,1.524067874964788e-05,6.64963166696894e-05,4.808300638167498e-05,0.0010522707837368832,0.0029039925733916876,0.00016200891948802413,1.6775132032768747e-06,0.00010303183495007082,4.906394503055651e-06,8.737634171760933e-06,0.013610433404476598,9.516912349216464e-06,0.009345347410348483,1.9504148620792568e-05
1.5632923781181503e-05,1.4008971166124782e-05,1.3231318898811183e-05,8.711566545502344e-05,0.00013282491420322145,0.001335529295477402,0.0012198818498140116,3.960348638779652e-05,1.2813126945980245e-06,0.00026650661309674407,1.7319589522087123e-05,1.588267828896441e-05,0.01190697544650424,1.1886055239668553e-05,0.0057075150220233925,3.991616178518955e-06
5.449392998352175e-06,2.8606097484935482e-05,8.326260033908351e-06,7.243273817739675e-05,7.123797702387283e-05,0.0010885955516129493,0.0018056218610442505,0.000149351508040039,1.6031129271995903e-06,0.00014075512946993196,1.6734108104144146e-05,1.0742714990356725e-05,0.007019366065031562,2.2142141500805026e-06,0.007334292290685619,1.9449673213180226e-05
1.0400607119646849e-05,3.15889449899672e-05,2.4275803020264454e-05,6.185630124626678e-05,9.851254313511907e-05,0.0011243534463385458,0.005539564226986369,3.506127873487927e-05,1.3964439167332107e-06,7.441960057091632e-05,2.794006972093563e-05,1.0146305375840191e-05,0.013718739319924931,9.325086351210324e-06,0.005670324546201171,1.2059930652755612e-05
1.5525679137846672e-05,1.5137588753079137e-05,1.0133739512866687e-05,7.644327911782278e-05,0.0001708988267661557,0.0015289571275556187,0.0021995145065585604,0.00012648705197588182,1.1689441154265594e-06,0.00018077521306498437,1.2467325386186302e-05,3.049998385886166e-06,0.016139924891536313,5.927135679579142e-06,0.008152422660958641,2.272126478296005e-05
4.624721847786431e-06,2.9040206237088103e-05,1.1154270093803844e-05,8.129849868640073e-05,7.296741592728488e-05,0.0012164708497339573,0.00398204655071821,6.674636441073449e-05,5.795426000267784e-07,6.933715054814424e-05,4.423297933482578e-06,5.176587221026024e-06,0.008371990761168908,1.040486889286254e-05,0.005331053218886163,5.889048658171083e-06
3.1332128090298733e-06,1.0305966170692671e-05,1.9810356493270076e-05,6.151123716436473e-05,0.00010364314454858222,0.001068970297884513,0.003175164768666885,0.0001290340826291375,1.7496197781440686e-06,0.00022714332522370207,2.0369904149872113e-05,1.4072453244816607e-05,0.010115518426299047,7.948669388283504e-06,0.011292209388599456,1.0440044043613586e-05
5.3770964178180625e-06,3.2786735320872016e-05,2.1553251006494576e-05,1.781982234803345e-05,0.0001266372496202614,0.001627077197779057,0.00467871825691593,0.00014184120782826406,6.791246718830664e-07,0.000175397641550185,1.1430109816784727e-05,1.606272513269175e-05,0.010395716653001484,9.442357119625932e-06,0.004098350052391925,6.5023022090917805e-06
1.0108034027410613e-05,1.624311117740928e-05,6.684064260458449e-06,2.323187486809932e-05,0.00010552521154856311,0.0008449354477052075,0.0013366128061630708,4.4576802607197935e-05,1.0939741736593858e-06,9.37156886136624e-05,2.195700790660144e-05,2.7982257460644344e-06,0.011177442746644006,1.3279764737130774e-05,0.010106779413357164,2.2155091544956024e-05
1.2597665648670912e-05,3.407903610012068e-05,1.776592539508515e-05,0.0001090410124350014,0.00015124087835522164,0.0017343081383350857,0.005284095451572438,6.448983432410576e-05,9.57551152613914e-07,0.00015745241572506007,6.910383986956696e-06,1.0184682329327689e-05,0.005781103700960642,1.3462660685934467e-05,0.011328344781769601,4.7284980339296785e-06
9.305134644042894e-06,2.4318128852201488e-05,2.4227253020846883e-05,0.00011404844494382395,0.00014256228740465465,0.001223561674468731,0.0056610867825138845,0.00013216283776901837,1.7357490797471057e-06,0.0002307820485375325,4.974635419208906e-06,1.085372613556511e-05,0.01026852306308132,1.1768549901875315e-05,0.007028427872967387,1.721850202239565e-05
5.10002599754184e-06,8.868361241818448e-06,2.433274387850042e-05,7.913086024225607e-05,6.699934526728221e-05,0.001189941564702443,0.003340552937361857,0.00015024663289693108,9.849280099197913e-07,0.00023962826656706476,9.66753268164973e-06,7.389483935490014e-06,0.015375254032996947,9.581165679939866e-06,0.005369832001803583,1.0787798792241466e-05
3.409127177747148e-06,2.7901544734765548e-05,1.3129778646210959e-05,8.14784124519012e-05,9.432045924299009e-05,0.0014319782179170815,0.005657884778467492,6.105706602900366e-05,1.298467911299728e-06,6.206495269107029e-05,9.180371561232865e-06,1.0839646606496112e-05,0.002707380376877267,8.040426996725464e-06,0.008245706795801118,1.688002362212228e-05
1.1480485453663506e-05,1.8751721539839606e-05,1.5266650175232662e-05,0.00010745074466702976,0.00016533889037821772,0.0008518575089320348,0.0020172543572267903,0.0001461279014164382,9.038119380681952e-07,0.00013201851286987588,2.213256865008758e-05,8.823279708600865e-06,0.002789392436498689,1.2384735736277204e-05,0.004987105043647758,2.1759938826570392e-05
1.594519162573374e-05,3.119741800224414e-05,1.3162149342303449e-05,3.7882561659278955e-05,0.00014712090666512448,0.0012498854673494684,0.0015362638698376949,0.00011869624056966752,1.6342864791830959e-06,4.249509967159022e-05,1.9505596167829686e-05,8.045175654544836e-06,0.00891903025662309,6.662600775472849e-06,0.004745361677744768,2.070124369739871e-05
6.413921897256965e-06,2.685434329399442e-05,1.277259534820826e-05,0.00010574282479890195,5.9594437813533697e-05,0.0005015438594296049,0.005007261046386437,0.00015653250968848724,6.739713967812628e-07,0.00011643041691626466,2.789994537849122e-05,1.1979015122265746e-05,0.00834777808547165,6.3760831125619415e-06,0.009813423344009475,8.897415619102353e-06
7.573304642972362e-06,3.489188804312695e-05,1.6819515108315658e-05,5.846669250731069e-05,9.809386967639235e-05,0.0016064504924553024,0.004431633292403243,0.0001530264643705326,7.550872305256265e-07,0.0002449076695723749,5.746801912255165e-06,4.8678228852824305e-06,0.003718404468991486,1.0325946016287457e-05,0.007119932052390963,1.0104955700499974e-05
3.0595910952198058e-06,7.670553233700204e-06,1.3553011341496853e-05,7.220671689313574e-05,3.233418653050355e-05,0.0007973907222244575,0.005296164782884381,0.0001697978789083999,3.1265290174759194e-07,4.767450871765103e-05,2.7988331109265877e-05,5.908663258968516e-06,0.008697662703952617,1.2239238991559887e-05,0.009685888808173095,1.7071804473959385e-05
1.4055076865233422e-05,1.8872699857846018e-05,1.7317053188853506e-05,7.139063336250514e-05,4.436957706258062e-05,0.0005765187663887453,0.0029677184912378584,6.861991096515212e-05,1.474992068158865e-06,0.00022213578537973403,7.520367857950794e-06,3.7220385094278617e-06,0.008879691023466876,2.0244068992982346e-06,0.004871553300364775,1.5536583863033762e-05
1.3595917953192418e-05,2.9223279651633455e-05,2.0989184443865707e-05,2.5979893721375256e-05,6.728985763627797e-05,0.0014019509741570882,0.0035312867549730353,0.00017292130840007195,6.33008038664379e-07,7.292363370344068e-05,1.5863139928861013e-05,9.087813296618456e-06,0.014757941977688245,1.369585776824979e-05,0.006938055873972274,8.054585358773878e-06
1.665101387760785e-05,1.1056240195457981e-05,9.007943268347264e-06,2.2021332388306e-05,8.614559702746482e-05,0.0016191491727774615,0.0016033304706893708,3.5776482097999235e-05,4.5540952804637374e-07,0.00014759423690901725,9.216187329507437e-06,1.463519485821915e-05,0.009994911769916133,9.14236503751602e-06,0.00482505052424053,5.80399115331916e-06
1.584674533763594e-05,2.8003616126143688e-05,5.334970019810943e-06,9.416794132773642e-05,5.1809100867154234e-05,0.0012674143289764092,0.004354429910984412,6.520237755286205e-05,1.3958250135661806e-06,6.483456355771774e-05,1.575723860976698e-05,8.976424870495868e-06,0.006830780351475713,1.2755552156533678e-05,0.01105682014803554,6.91317303650982e-06
7.302610929627607e-06,2.6319347684205604e-05,1.3950017551735539e-05,6.491169126880583e-05,0.00013077998339043948,0.0002757007885601828,0.0025292550969185134,0.00012332037824273981,7.724780904162133e-07,0.00017988188659095845,2.0846788268177643e-05,4.1121407533641106e-06,0.008397999649508225,2.1223589863939418e-06,0.0023459823595355267,7.016135209987219e-06
1.4583955280035069e-05,2.9910553093616164e-05,8.383724329277033e-06,7.567688422996254e-05,0.00013811454490841114,0.0006098319791144348,0.0009849533283719165,6.338362119755557e-05,3.7428597049030544e-07,9.078271018452951e-05,1.052549230883339e-05,1.023579448511104e-05,0.011611993371032282,1.3905425236778075e-05,0.006749152001216152,1.968968540135129e-05
1.4556424141750853e-05,1.174342378565525e-05,1.273199274235002e-05,0.00011255322937254883,5.57358694711423e-05,0.0013979968352086556,0.001935585276771399,0.00016879200131616714,1.4443739014357095e-06,5.707477334527161e-05,1.5454877967858667e-05,2.832877328902162e-06,0.01482038746546095,2.8311339137300373e-06,0.00862446257642064,1.7864234831688814e-05
9.191337094267241e-06,2.7833578045431927e-05,1.8127403885306778e-05,0.00010978100277375422,7.0782518960618e-05,0.0011938064786179993,0.003873247615235642,7.602263270652083e-05,1.7457344180258807e-06,4.697899450615982e-05,2.2179177916172577e-05,7.317294555028735e-06,0.016268207247261857,4.40769433821746e-06,0.005651348672795944,1.1172939502978101e-05
1.6599972278656035e-05,1.0482378164779583e-05,4.285110697202131e-06,0.00011644859878675405,0.00016741441513880198,0.001714927875930526,0.005555863390242003,0.00013637486350615648,3.9820869757401417e-07,0.00024217253487374759,2.1765146491021522e-05,5.269885504850448e-06,0.002550167647403307,2.056968287738347e-06,0.004013119399345268,1.710072982025741e-05
1.6369019329484748e-05,3.4677384573109936e-05,1.4173241752020827e-05,6.1709841732852e-05,0.00016417045518663404,0.001670819019459502,0.005738681409169248,0.00016039402548612657,4.841828116974532e-07,0.000142791207285094,2.6547279151526095e-05,6.0854018193491835e-06,0.00790679856149405,1.2081440968910602e-05,0.003447018421899773,3.8484704118043035e-06
1.3366351636426274e-05,3.071974540489719e-05,1.5361968563848283e-05,7.541399912808318e-05,9.13849174700582e-05,0.0015276540339924077,0.004738952365742605,4.853539608468696e-05,1.6685495143293002e-06,9.336898487465682e-05,1.6470841503955788e-05,9.538388963339098e-06,0.013349837834682283,6.985712451790026e-06,0.0019826519034410006,1.8693799252630312e-05
1.2292447156697719e-05,2.2525869773720886e-05,1.8767860745696952e-05,0.00010284683970708086,4.177065113004172e-05,0.001595126577966379,0.000911275473851425,8.845757172747509e-05,6.591265443485993e-07,0.0002305092591843078,1.4923035069766097e-05,1.536537275416397e-05,0.01145302830206667,1.2170402162894051e-05,0.011775729532718202,6.209161731467476e-06
1.4470259061764842e-05,1.3981866962360577e-05,2.0372461910248665e-05,3.311721889537687e-05,7.199845555481959e-05,0.001345726160961833,0.005399658461044664,0.00012751759907481548,8.634808922228513e-07,0.00017006370547189735,2.497788788922992e-05,7.000956331736759e-06,0.01555637852802763,3.0519064533290214e-06,0.008897760318895494,4.6805244421169565e-06
1.2276577189779816e-05,2.2994019051854702e-05,1.0541301309974858e-05,3.537991668113466e-05,0.00017382329371668415,0.0008844428727159605,0.005159245245759583,9.697027455835886e-05,4.6722254000645066e-07,0.00023602487227229767,1.945088074250152e-05,1.1594919501180449e-05,0.009244171476889586,3.4556399203174785e-06,0.003657670692993422,3.733255041991655e-06
8.148054726476879e-06,1.7601575128916574e-05,6.5598403976005525e-06,3.610486095698198e-05,0.00015441409986517946,0.001304128563382973,0.005424773539432992,8.693943807462776e-05,4.4346595803534985e-07,6.387313833455664e-05,1.1582614071865587e-05,1.7227643372238412e-05,0.006640786917274831,1.2962558925749544e-05,0.008576084234572262,2.1445632284251895e-05
1.2115647745009253e-05,2.0813081132635934e-05,8.967740224852287e-06,4.6443882879937604e-05,0.00015774297853562156,0.001046409777980499,0.0011567872138275677,0.00010712389853064783,4.810489755930042e-07,0.00015956281569618524,1.6086591891203325e-05,1.69590181212977e-05,0.00969086372014608,9.261853433860835e-06,0.006455890140299194,1.776983861059845e-05
8.848706785588535e-06,1.883623246242522e-05,1.2095772355055546e-05,0.0001066578817255588,3.2005746179728076e-05,0.0007692871889201738,0.005220177035385765,0.00016633815967907457,1.1284463785879238e-06,8.23604603348052e-05,1.7657432819997796e-05,1.6991662680492925e-05,0.0164824723633173,8.491799289455501e-06,0.009911524462168964,1.5483297973475254e-05
1.2033732753873989e-05,2.4542588920104225e-05,2.2489365504297426e-05,9.817466838806256e-05,0.00011173478190103644,0.0012320086299982488,0.005831405396290998,0.00010069863495951825,1.3549969240358384e-06,0.00020379571755492368,2.173624630557144e-05,1.3699953626287509e-05,0.016382624121124352,1.3862235500983903e-05,0.006415337831581897,1.9919334980800738e-05
7.817506183396627e-06,2.8843146119827953e-05,2.074007935668863e-05,0.00011675885784434792,7.616547536883631e-05,0.0015424796434206824,0.004984612426498865,0.00015523542376753684,1.4371733852932785e-06,0.00012336606260819074,1.898752558616569e-05,1.3240291899213017e-05,0.008052177086495273,5.625281060706554e-06,0.007660506836484802,5.906688419875446e-06
4.501514391022146e-06,1.5729122619011412e-05,6.5040314162770335e-06,3.367632977058876e-05,0.00011383952602887735,0.0011002009633276429,0.005845530356920509,3.630752235603102e-05,1.2611946603861435e-06,0.00012209706816005485,2.6838330503383046e-05,1.5272723440395845e-05,0.013969954984508308,1.0959003727199079e-05,0.006058853139850289,4.428388430209823e-06
5.653529826431264e-06,1.7752393787974172e-05,1.9671145063782233e-05,4.5395991329149e-05,0.0001521745081619268,0.000252903685303196,0.005941469731601775,0.00010357229360939997,1.6135714757574944e-06,0.00012376732606522782,1.720254179036503e-05,1.2360458205407231e-05,0.013259960749645297,7.800407029116571e-06,0.011236359540820282,1.6416739018862134e-05
1.3351127055036668e-05,2.8484536196093836e-05,1.5808954981232543e-05,2.8193513988541323e-05,5.885957591824239e-05,0.0015601265344335979,0.006105078013816177,0.00015636671744037904,6.697263759162122e-07,0.0001555035264537464,7.86525108845291e-06,1.400694415346196e-05,0.00489653528035362,6.19824403808024e-06,0.010596427395755555,2.055408802340495e-05
1.1047578865976726e-05,2.4123155401744196e-05,4.207249416060705e-06,0.00011569537766287043,0.00012804256469760766,0.001211098109759632,0.0060609882834757895,0.00014539793450483855,7.941947441065111e-07,8.519815188355207e-05,2.5573737938857163e-05,1.5630749835197668e-05,0.008825741039957438,1.2518149129427209e-05,0.006301509435615255,1.885374484492073e-05
5.472550788050597e-06,2.701564253189632e-05,1.0400045111039645e-05,2.2515173800167096e-05,0.00011022032459382984,0.0014567549910655436,0.00525730845781858,0.0001336702658321458,5.925917770302521e-07,0.00022970631234688632,2.599832177502029e-05,1.3286133736376736e-05,0.006137729604076865,4.0320763795283096e-06,0.004076359775658237,1.9583525298105814e-05
1.540350108402446e-05,1.0688720098626649e-05,6.790538096289238e-06,0.0001183177461716105,0.00010406566162290378,0.0006630561039612767,0.0013654791067931177,0.0001639822150868037,1.2012972434713451e-06,0.0002764012267916795,2.954988397445237e-05,1.3637165235267416e-05,0.017219356977471924,5.827477871519855e-06,0.005164091354197845,6.792149548050681e-06
8.786716824997923e-06,9.735839886679303e-06,2.2846897061530155e-05,3.455795234376844e-05,5.127767101328732e-05,0.00026890733946993516,0.002476623540922604,0.00016488620038643828,3.305772638904642e-07,6.26683352316694e-05,2.8400810208540638e-05,5.6426300120486654e-06,0.015596096519646618,1.0943061162031057e-05,0.011674996638231145,1.0025200194656803e-05
1.660139201267029e-05,3.321595608572181e-05,2.1569270014313015e-05,8.09866247337682e-05,0.00014646652683985504,0.0011167806784595732,0.004881188564803629,0.00010782467372705375,1.024716418682079e-06,0.0001275026690823519,7.592017594835438e-06,1.272349833313195e-05,0.0123585357199127,1.392803892422969e-05,0.010513467427692505,2.1918659952843394e-05
3.585621715278668e-06,3.098711077825321e-05,7.20410022849939e-06,5.294236500853949e-05,2.922025525510909e-05,0.0007423490076441309,0.005579522569904247,0.00013244000324183776,7.089252133344958e-07,0.00026318343254958074,5.6740310963659305e-06,1.46756260567922e-05,0.005607645653166279,1.059494367481036e-05,0.007916973771121407,1.2658042874854933e-05
1.3305705764091541e-05,2.7532060973009533e-05,1.5109704723237782e-05,9.488169036745716e-05,0.00015000763143184335,0.0009190862210037148,0.001666773268201255,0.00014446434509428406,6.647434683499837e-07,0.00020325492259459365,2.5158454432000858e-05,1.0088622300353853e-05,0.013450925476494178,5.36520850697178e-06,0.0049089933652703395,1.167086525653413e-05
4.404437423881939e-06,3.110266582549053e-05,1.9924477861124705e-05,0.00011963315296700051,0.0001682688414674508,0.00039766308032635606,0.0028733768501882162,9.520245070082563e-05,8.064429729872284e-07,0.00027487288259602947,1.915524184638808e-05,1.2002426248352218e-05,0.004407386276731044,6.149442828651134e-06,0.010184603770516679,1.9835474368651587e-05
5.417454610879314e-06,9.480475386135275e-06,1.4416512750517036e-05,7.276319463682363e-05,0.00013095243236010273,0.0006028198573999037,0.0024602117238657632,5.831416899907267e-05,7.313739823953975e-07,0.00026928431774810447,6.319697955337866e-06,1.5461636493746e-05,0.0079975163847035,1.2536972663678612e-05,0.008137433451597832,1.831111768093338e-05
1.421426568566709e-05,3.123440009139593e-05,2.411948457344086e-05,8.340023502880793e-05,0.00014173652003430333,0.0006815048860062164,0.001025722887113798,0.0001296095650830417,1.0751860288580997e-06,8.070991778034501e-05,1.5697686531272297e-05,9.400625157146395e-06,0.007191973843577439,7.533671212704346e-06,0.0036993736272617076,2.0785902827431452e-05
1.4305635273648384e-05,1.672726100530449e-05,5.9128244069078255e-06,7.651430991831946e-05,0.00016440818524916014,0.0013275103842098315,0.006073806414820913,5.878579712572178e-05,1.0735955182594524e-06,0.0002509217277093379,1.723188349391179e-05,1.5152196120121137e-05,0.0035150363361385988,1.1190287343603983e-05,0.010061638403868284,4.941200067502873e-06
5.1619193316261085e-06,3.239933371043236e-05,2.2786788054884622e-05,8.351082679776441e-05,6.98019462634927e-05,0.0010977541685770191,0.0022505473567251176,4.2383626674345856e-05,1.1340179229390657e-06,0.00025753769505570034,1.7843118132849536e-05,1.3181681528947817e-05,0.01421984799199517,1.372764967802891e-05,0.008443213916803576,4.066388095301815e-06
3.5183797658422254e-06,1.498898571820229e-05,8.643764132975064e-06,0.00011856098287711385,5.619998190881371e-05,0.001366432459299955,0.0027998941439559225,6.082052713732542e-05,1.7282264069898737e-06,0.00011311693011458535,1.7505620344869334e-05,3.6794783379488867e-06,0.009431180720504306,6.019625698936237e-06,0.009407589019641345,1.7424949734729874e-05
1.1065112416490989e-05,3.147416372363399e-05,1.396219719397701e-05,0.00011118709217278598,0.00011586820094785481,0.00032368953594499167,0.006046309586333606,0.00015083329950339497,1.7425677752689327e-06,5.0296787004428255e-05,1.5515702414537867e-05,5.414084796625719e-06,0.012832315125994316,2.489263802708553e-06,0.00578571110355207,5.323385023178994e-06
1.5470650160364768e-05,1.2612822231199766e-05,2.355070748729233e-05,8.221612871451574e-05,0.00014366971524199177,0.0013540545468343369,0.001406474525067074,3.372032053654591e-05,1.341437755495364e-06,0.00014195373736039762,2.9603259570778792e-05,1.584906699713207e-05,0.005428139494999464,7.870980684363765e-06,0.009708823544567261,1.5689343617248396e-05
7.0677611023915275e-06,2.8385872119262407e-05,1.4927093953044822e-05,7.598369738178858e-05,6.059251947572291e-05,0.0012356734212652571,0.0010563487417886129,0.00017144567519241104,9.452562925055317e-07,0.00024635351126674394,1.4722600619099258e-05,1.7149491824660965e-05,0.016679937582044765,8.611529243613641e-06,0.0059815621540256205,1.5984101922634017e-05
6.029039716345124e-06,2.507606434961417e-05,1.7221658959546163e-05,4.9719471863902934e-05,2.7147665968791394e-05,0.0010705653275138957,0.004223912009282649,5.130748221653514e-05,2.895819229362616e-07,0.00011840537796198254,2.4433391528753227e-05,5.291654407245109e-06,0.016228052171688788,9.24092988662871e-06,0.007587652164019104,1.52042237980679e-05
3.488287513345763e-06,3.432191241581651e-05,1.228957996910465e-05,6.821885753263314e-05,3.5468201410191456e-05,0.0012911285438177835,0.0019825135124943794,0.00013997051192006185,1.4122048050456955e-06,0.0001790811264837054,1.2648883342397333e-05,2.618488226275476e-06,0.010732752814968344,1.3534826589927937e-05,0.00933051244977977,4.396046304864929e-06
1.5932939647353215e-05,1.9844919553857676e-05,2.2421867698296092e-05,4.2432800277747746e-05,2.5437680132303383e-05,0.000588068250673482,0.0029694789105174004,7.713198320731071e-05,5.324277455536262e-07,0.00024818943635106575,1.0912190820336085e-05,5.6982623313580205e-06,0.013119164806132568,3.3336178082836145e-06,0.009916373811065214,1.19406037572261e-05
1.2166183078956653e-05,2.1342553525785103e-05,1.8284568652712625e-05,0.00010651738904037452,3.145640619988789e-05,0.0009357167636552263,0.005643171905343006,0.00010921170402328883,1.4054002709613128e-06,0.000172408418109411,1.756068433204712e-05,9.37108327206247e-06,0.017577264246445304,8.166963449072607e-06,0.008090084163290774,8.799218101206754e-06
1.632679912391907e-05,2.0369606694543712e-05,1.1922034731420885e-05,0.000119374877035109,0.00016686193872583678,0.0006568692918371557,0.0040986937689178726,2.7024178722410424e-05,1.3201363820638696e-06,0.0002160786879867161,1.773118368792221e-05,1.2935000831196593e-05,0.013789385609595167,1.15240566062291e-05,0.008984207944958463,8.98353467860772e-06
